payment_id,order_id,payment_date,payment_method,amount,status
PAY0030278,ORD0030278,2024-08-02,Debit Card,330.92,Paid
PAY0030279,ORD0030279,2023-06-15,Debit Card,1655.67,Pending
PAY0030280,ORD0030280,2026-03-08,Apple Pay,9728.91,Paid
PAY0030281,ORD0030281,2024-01-03,Debit Card,3345.0299999999997,Paid
PAY0030282,ORD0030282,2025-10-21,Bank Transfer,8622.6,Paid
PAY0030283,ORD0030283,2023-11-17,Debit Card,11342.7,Paid
PAY0030284,ORD0030284,2024-08-21,Bank Transfer,17212.280000000002,Paid
PAY0030285,ORD0030285,2024-12-14,Bank Transfer,8066.27,Paid
PAY0030286,ORD0030286,2025-04-10,PayPal,10947.81,Paid
PAY0030287,ORD0030287,2025-07-29,PayPal,13556.35,Paid
PAY0030288,ORD0030288,2023-07-21,Bank Transfer,12305.49,Paid
PAY0030289,ORD0030289,2026-05-22,PayPal,25312.44,Paid
PAY0030290,ORD0030290,2023-10-10,Bank Transfer,3690.74,Paid
PAY0030291,ORD0030291,2024-10-30,Credit Card,10631.5,Paid
PAY0030292,ORD0030292,2023-07-18,Debit Card,23377.260000000002,Pending
PAY0030293,ORD0030293,2026-05-28,Debit Card,11884.509999999998,Paid
PAY0030294,ORD0030294,2025-08-05,Debit Card,27874.93,Pending
PAY0030295,ORD0030295,2025-03-06,Credit Card,2966.38,Paid
PAY0030296,ORD0030296,2024-08-09,PayPal,4858.67,Paid
PAY0030297,ORD0030297,2025-05-13,Debit Card,16401.28,Paid
PAY0030298,ORD0030298,2025-04-10,PayPal,7968.33,Pending
PAY0030299,ORD0030299,2023-09-14,PayPal,6687.66,Pending
PAY0030300,ORD0030300,2023-10-25,Credit Card,11686.84,Paid
PAY0030301,ORD0030301,2023-08-01,PayPal,14480.85,Paid
PAY0030302,ORD0030302,2025-04-21,Apple Pay,11383.72,Pending
PAY0030303,ORD0030303,2024-09-11,Apple Pay,15294.76,Paid
PAY0030304,ORD0030304,2026-02-17,Debit Card,8288.32,Paid
PAY0030305,ORD0030305,2026-04-01,PayPal,9250.19,Pending
PAY0030306,ORD0030306,2024-12-28,Apple Pay,16633.62,Pending
PAY0030307,ORD0030307,2023-07-22,Credit Card,13837.41,Pending
PAY0030308,ORD0030308,2024-08-05,Apple Pay,3931.24,Pending
PAY0030309,ORD0030309,2026-06-05,Credit Card,7358.08,Pending
PAY0030310,ORD0030310,2023-12-26,Debit Card,6156.0,Pending
PAY0030311,ORD0030311,2026-01-12,Bank Transfer,19313.63,Paid
PAY0030312,ORD0030312,2026-03-05,Credit Card,8961.74,Pending
PAY0030313,ORD0030313,2024-03-30,Debit Card,5400.6,Pending
PAY0030314,ORD0030314,2024-11-09,Debit Card,13664.49,Paid
PAY0030315,ORD0030315,2023-11-25,Credit Card,5105.04,Pending
PAY0030316,ORD0030316,2025-02-18,PayPal,18247.65,Paid
PAY0030317,ORD0030317,2024-03-02,Apple Pay,2300.44,Paid
PAY0030318,ORD0030318,2025-10-27,PayPal,1851.59,Paid
PAY0030319,ORD0030319,2026-04-05,PayPal,5550.790000000001,Paid
PAY0030320,ORD0030320,2025-05-04,Credit Card,5054.08,Paid
PAY0030321,ORD0030321,2025-04-09,Credit Card,9174.65,Paid
PAY0030322,ORD0030322,2023-10-29,Apple Pay,8597.9,Pending
PAY0030323,ORD0030323,2024-11-30,Credit Card,4654.43,Pending
PAY0030324,ORD0030324,2024-12-16,PayPal,11105.599999999999,Paid
PAY0030325,ORD0030325,2026-03-31,PayPal,6465.71,Pending
PAY0030326,ORD0030326,2024-11-02,Bank Transfer,3138.06,Paid
PAY0030327,ORD0030327,2024-04-23,Bank Transfer,17475.010000000002,Paid
PAY0030328,ORD0030328,2026-05-21,Bank Transfer,7450.9800000000005,Paid
PAY0030329,ORD0030329,2025-06-03,PayPal,7383.76,Paid
PAY0030330,ORD0030330,2025-10-11,Debit Card,4393.610000000001,Paid
PAY0030331,ORD0030331,2024-01-06,PayPal,5458.63,Pending
PAY0030332,ORD0030332,2024-05-18,Apple Pay,18055.63,Paid
PAY0030333,ORD0030333,2024-01-10,Debit Card,5380.5,Pending
PAY0030334,ORD0030334,2024-09-22,Apple Pay,3060.13,Pending
PAY0030335,ORD0030335,2025-01-12,Credit Card,16729.670000000002,Paid
PAY0030336,ORD0030336,2024-07-28,Debit Card,4556.7,Paid
PAY0030337,ORD0030337,2023-06-30,Apple Pay,15749.61,Pending
PAY0030338,ORD0030338,2026-03-22,Debit Card,17978.68,Paid
PAY0030339,ORD0030339,2023-08-24,Debit Card,23321.659999999996,Paid
PAY0030340,ORD0030340,2024-12-15,Credit Card,3720.36,Paid
PAY0030341,ORD0030341,2024-10-12,Apple Pay,7116.150000000001,Paid
PAY0030342,ORD0030342,2025-01-11,Apple Pay,8640.13,Paid
PAY0030343,ORD0030343,2024-03-13,Debit Card,15147.22,Pending
PAY0030344,ORD0030344,2024-07-11,Debit Card,7479.9400000000005,Pending
PAY0030345,ORD0030345,2024-09-15,Bank Transfer,21026.64,Paid
PAY0030346,ORD0030346,2026-01-17,Debit Card,9680.8,Paid
PAY0030347,ORD0030347,2024-08-21,Apple Pay,10981.65,Paid
PAY0030348,ORD0030348,2026-01-20,Debit Card,13589.579999999998,Paid
PAY0030349,ORD0030349,2023-09-08,Apple Pay,14159.13,Paid
PAY0030350,ORD0030350,2025-07-25,Apple Pay,113.2,Pending
PAY0030351,ORD0030351,2025-12-11,Bank Transfer,21428.72,Pending
PAY0030352,ORD0030352,2026-04-21,Apple Pay,17608.84,Paid
PAY0030353,ORD0030353,2025-09-11,Apple Pay,4371.55,Paid
PAY0030354,ORD0030354,2024-02-14,Debit Card,4508.01,Paid
PAY0030355,ORD0030355,2026-05-07,Apple Pay,21497.129999999997,Pending
PAY0030356,ORD0030356,2024-10-27,Debit Card,12237.1,Pending
PAY0030357,ORD0030357,2023-08-09,Bank Transfer,5753.360000000001,Paid
PAY0030358,ORD0030358,2026-03-15,Bank Transfer,13216.75,Paid
PAY0030359,ORD0030359,2023-12-05,Bank Transfer,12512.48,Paid
PAY0030360,ORD0030360,2024-12-30,Credit Card,5159.4,Paid
PAY0030361,ORD0030361,2024-03-01,Debit Card,7188.15,Pending
PAY0030362,ORD0030362,2023-12-14,Bank Transfer,8559.08,Paid
PAY0030363,ORD0030363,2023-11-29,PayPal,3724.86,Pending
PAY0030364,ORD0030364,2026-05-01,PayPal,4341.69,Pending
PAY0030365,ORD0030365,2024-12-02,PayPal,2194.75,Paid
PAY0030366,ORD0030366,2024-08-25,Apple Pay,12847.349999999999,Paid
PAY0030367,ORD0030367,2026-04-30,Debit Card,9261.8,Paid
PAY0030368,ORD0030368,2024-01-25,PayPal,101.12,Paid
PAY0030369,ORD0030369,2025-12-04,PayPal,5500.16,Pending
PAY0030370,ORD0030370,2025-06-24,Apple Pay,8150.1,Paid
PAY0030371,ORD0030371,2023-12-29,Debit Card,2955.3900000000003,Paid
PAY0030372,ORD0030372,2025-03-19,PayPal,20728.79,Paid
PAY0030373,ORD0030373,2025-03-12,Credit Card,18086.45,Paid
PAY0030374,ORD0030374,2023-10-13,Credit Card,16213.65,Paid
PAY0030375,ORD0030375,2024-12-07,Credit Card,904.36,Paid
PAY0030376,ORD0030376,2024-11-20,Credit Card,2444.41,Paid
PAY0030377,ORD0030377,2024-04-23,Debit Card,11694.51,Pending
PAY0030378,ORD0030378,2025-08-01,Bank Transfer,12833.39,Pending
PAY0030379,ORD0030379,2025-02-16,Credit Card,3205.22,Paid
PAY0030380,ORD0030380,2024-10-08,PayPal,6272.74,Paid
PAY0030381,ORD0030381,2025-01-17,PayPal,11826.11,Paid
PAY0030382,ORD0030382,2023-11-03,Debit Card,9958.78,Paid
PAY0030383,ORD0030383,2024-11-11,Bank Transfer,17210.8,Pending
PAY0030384,ORD0030384,2026-03-06,Credit Card,14185.47,Paid
PAY0030385,ORD0030385,2026-01-07,Bank Transfer,12541.48,Pending
PAY0030386,ORD0030386,2025-01-23,Debit Card,6974.28,Paid
PAY0030387,ORD0030387,2026-01-23,Debit Card,9064.52,Paid
PAY0030388,ORD0030388,2025-12-24,Credit Card,15733.189999999999,Paid
PAY0030389,ORD0030389,2025-03-27,Credit Card,4009.0,Pending
PAY0030390,ORD0030390,2025-03-16,Apple Pay,2355.7,Paid
PAY0030391,ORD0030391,2025-04-20,Apple Pay,11025.22,Pending
PAY0030392,ORD0030392,2023-12-23,Apple Pay,12074.66,Paid
PAY0030393,ORD0030393,2025-06-26,Debit Card,1505.76,Paid
PAY0030394,ORD0030394,2023-11-13,Apple Pay,10308.08,Paid
PAY0030395,ORD0030395,2025-06-02,Debit Card,16186.82,Paid
PAY0030396,ORD0030396,2023-08-12,Debit Card,9104.78,Pending
PAY0030397,ORD0030397,2024-08-07,Debit Card,782.63,Paid
PAY0030398,ORD0030398,2024-12-11,Debit Card,1797.73,Pending
PAY0030399,ORD0030399,2026-03-29,Apple Pay,767.44,Pending
PAY0030400,ORD0030400,2023-12-01,Bank Transfer,13445.009999999998,Paid
PAY0030401,ORD0030401,2024-12-21,PayPal,11852.07,Pending
PAY0030402,ORD0030402,2024-11-24,PayPal,11510.76,Pending
PAY0030403,ORD0030403,2023-11-30,Credit Card,22275.96,Paid
PAY0030404,ORD0030404,2025-03-18,Bank Transfer,338.22,Paid
PAY0030405,ORD0030405,2025-09-14,PayPal,8681.789999999999,Paid
PAY0030406,ORD0030406,2026-01-13,Credit Card,9341.920000000002,Paid
PAY0030407,ORD0030407,2025-06-04,PayPal,8618.35,Pending
PAY0030408,ORD0030408,2024-12-27,Credit Card,9173.49,Paid
PAY0030409,ORD0030409,2025-11-10,Credit Card,1455.59,Paid
PAY0030410,ORD0030410,2026-04-28,Apple Pay,1661.28,Paid
PAY0030411,ORD0030411,2026-04-22,PayPal,2725.64,Paid
PAY0030412,ORD0030412,2023-10-15,PayPal,7579.04,Pending
PAY0030413,ORD0030413,2025-05-21,Apple Pay,5203.949999999999,Paid
PAY0030414,ORD0030414,2024-11-17,Credit Card,10095.34,Paid
PAY0030415,ORD0030415,2024-09-02,Apple Pay,19852.56,Paid
PAY0030416,ORD0030416,2026-02-22,Credit Card,19099.1,Paid
PAY0030417,ORD0030417,2025-12-06,Debit Card,18061.85,Paid
PAY0030418,ORD0030418,2023-12-10,Debit Card,15071.24,Paid
PAY0030419,ORD0030419,2025-11-14,Credit Card,15804.45,Paid
PAY0030420,ORD0030420,2025-03-31,Credit Card,11596.0,Paid
PAY0030421,ORD0030421,2024-05-15,Debit Card,13557.46,Paid
PAY0030422,ORD0030422,2024-07-19,Credit Card,6061.9800000000005,Paid
PAY0030423,ORD0030423,2025-07-02,Debit Card,1166.76,Pending
PAY0030424,ORD0030424,2025-08-02,Bank Transfer,6358.92,Pending
PAY0030425,ORD0030425,2023-11-22,Bank Transfer,6684.5,Paid
PAY0030426,ORD0030426,2025-01-03,Debit Card,3622.6400000000003,Paid
PAY0030427,ORD0030427,2025-08-29,Bank Transfer,4519.04,Paid
PAY0030428,ORD0030428,2026-01-24,Debit Card,4118.13,Pending
PAY0030429,ORD0030429,2026-05-03,Credit Card,1105.28,Paid
PAY0030430,ORD0030430,2023-11-20,Apple Pay,8199.46,Paid
PAY0030431,ORD0030431,2023-09-23,PayPal,6355.12,Paid
PAY0030432,ORD0030432,2025-03-01,Debit Card,9509.32,Paid
PAY0030433,ORD0030433,2025-02-16,Bank Transfer,11798.59,Paid
PAY0030434,ORD0030434,2026-01-17,Bank Transfer,1437.8700000000001,Paid
PAY0030435,ORD0030435,2023-12-24,Apple Pay,9496.73,Paid
PAY0030436,ORD0030436,2023-11-04,Bank Transfer,4894.780000000001,Paid
PAY0030437,ORD0030437,2025-12-23,PayPal,14041.8,Paid
PAY0030438,ORD0030438,2025-11-29,Apple Pay,2262.29,Pending
PAY0030439,ORD0030439,2023-07-07,Bank Transfer,24796.71,Pending
PAY0030440,ORD0030440,2023-08-11,Bank Transfer,6936.56,Pending
PAY0030441,ORD0030441,2026-02-20,Debit Card,1623.11,Pending
PAY0030442,ORD0030442,2025-03-08,Credit Card,6205.2300000000005,Pending
PAY0030443,ORD0030443,2023-12-26,Bank Transfer,16290.11,Pending
PAY0030444,ORD0030444,2026-03-02,Apple Pay,4026.05,Paid
PAY0030445,ORD0030445,2025-06-19,Apple Pay,3888.36,Paid
PAY0030446,ORD0030446,2026-02-12,Bank Transfer,1160.42,Pending
PAY0030447,ORD0030447,2026-03-28,Bank Transfer,9610.49,Pending
PAY0030448,ORD0030448,2024-08-02,PayPal,11428.71,Pending
PAY0030449,ORD0030449,2026-01-18,Debit Card,6855.299999999999,Paid
PAY0030450,ORD0030450,2026-05-26,Debit Card,3092.7799999999997,Paid
PAY0030451,ORD0030451,2024-08-25,Bank Transfer,10398.59,Paid
PAY0030452,ORD0030452,2025-02-20,Apple Pay,11922.560000000001,Paid
PAY0030453,ORD0030453,2024-06-17,Debit Card,18109.78,Paid
PAY0030454,ORD0030454,2025-03-29,Debit Card,1460.56,Paid
PAY0030455,ORD0030455,2025-10-16,Bank Transfer,1360.32,Pending
PAY0030456,ORD0030456,2023-09-30,Bank Transfer,7665.5,Paid
PAY0030457,ORD0030457,2024-08-13,Debit Card,5443.35,Paid
PAY0030458,ORD0030458,2026-03-25,Apple Pay,14790.73,Paid
PAY0030459,ORD0030459,2025-07-26,Bank Transfer,2605.08,Paid
PAY0030460,ORD0030460,2023-06-20,Debit Card,3168.3,Paid
PAY0030461,ORD0030461,2025-09-14,Debit Card,6618.72,Pending
PAY0030462,ORD0030462,2023-07-15,PayPal,14972.619999999999,Paid
PAY0030463,ORD0030463,2026-03-11,Debit Card,16809.23,Paid
PAY0030464,ORD0030464,2023-08-17,Apple Pay,13473.68,Paid
PAY0030465,ORD0030465,2025-06-17,Bank Transfer,7583.6,Pending
PAY0030466,ORD0030466,2024-11-22,Credit Card,18134.93,Pending
PAY0030467,ORD0030467,2025-03-29,Debit Card,3803.9700000000003,Paid
PAY0030468,ORD0030468,2025-09-06,Bank Transfer,8217.17,Pending
PAY0030469,ORD0030469,2023-09-01,Bank Transfer,18036.57,Paid
PAY0030470,ORD0030470,2024-11-05,Apple Pay,7138.120000000001,Pending
PAY0030471,ORD0030471,2023-10-01,Apple Pay,587.98,Paid
PAY0030472,ORD0030472,2024-06-07,Debit Card,6454.37,Pending
PAY0030473,ORD0030473,2023-08-29,PayPal,605.89,Paid
PAY0030474,ORD0030474,2023-09-16,Credit Card,23746.81,Pending
PAY0030475,ORD0030475,2024-08-25,Bank Transfer,14884.52,Pending
PAY0030476,ORD0030476,2025-08-25,Debit Card,20076.25,Pending
PAY0030477,ORD0030477,2024-10-13,Apple Pay,3289.81,Paid
PAY0030478,ORD0030478,2026-01-01,Debit Card,6763.08,Paid
PAY0030479,ORD0030479,2025-08-08,PayPal,6980.84,Paid
PAY0030480,ORD0030480,2025-03-14,Apple Pay,17365.62,Pending
PAY0030481,ORD0030481,2025-05-03,Apple Pay,16240.34,Pending
PAY0030482,ORD0030482,2025-02-17,Bank Transfer,8218.85,Paid
PAY0030483,ORD0030483,2026-03-25,Credit Card,5164.04,Paid
PAY0030484,ORD0030484,2023-09-28,PayPal,17682.6,Paid
PAY0030485,ORD0030485,2025-12-18,Apple Pay,1091.86,Paid
PAY0030486,ORD0030486,2026-03-07,Apple Pay,15061.34,Paid
PAY0030487,ORD0030487,2024-03-25,Bank Transfer,22863.59,Paid
PAY0030488,ORD0030488,2024-08-24,Debit Card,4271.75,Paid
PAY0030489,ORD0030489,2025-07-11,Bank Transfer,1216.1399999999999,Paid
PAY0030490,ORD0030490,2024-03-21,PayPal,12799.060000000001,Paid
PAY0030491,ORD0030491,2024-12-27,Credit Card,1053.24,Paid
PAY0030492,ORD0030492,2025-09-20,Apple Pay,2806.18,Paid
PAY0030493,ORD0030493,2025-04-06,Credit Card,5717.21,Pending
PAY0030494,ORD0030494,2023-12-01,Debit Card,13027.59,Pending
PAY0030495,ORD0030495,2024-07-10,PayPal,12993.17,Paid
PAY0030496,ORD0030496,2024-07-17,Credit Card,11333.75,Paid
PAY0030497,ORD0030497,2024-05-20,Bank Transfer,20322.059999999998,Paid
PAY0030498,ORD0030498,2026-03-04,Apple Pay,2404.6099999999997,Paid
PAY0030499,ORD0030499,2025-07-02,Credit Card,19461.47,Pending
PAY0030500,ORD0030500,2025-01-20,Bank Transfer,3029.46,Paid
PAY0030501,ORD0030501,2026-06-06,Debit Card,15148.369999999999,Paid
PAY0030502,ORD0030502,2023-12-30,Apple Pay,4080.78,Paid
PAY0030503,ORD0030503,2024-07-16,Bank Transfer,11175.54,Paid
PAY0030504,ORD0030504,2025-05-06,Debit Card,11101.73,Paid
PAY0030505,ORD0030505,2026-06-01,Debit Card,7356.94,Paid
PAY0030506,ORD0030506,2026-01-19,PayPal,29276.21,Paid
PAY0030507,ORD0030507,2026-03-29,Bank Transfer,4091.56,Paid
PAY0030508,ORD0030508,2024-05-31,Credit Card,9962.71,Paid
PAY0030509,ORD0030509,2024-12-19,Bank Transfer,7880.620000000001,Paid
PAY0030510,ORD0030510,2026-06-05,Credit Card,8432.880000000001,Paid
PAY0030511,ORD0030511,2024-04-01,Bank Transfer,2606.71,Pending
PAY0030512,ORD0030512,2026-02-09,Debit Card,7826.82,Paid
PAY0030513,ORD0030513,2025-06-22,Bank Transfer,13600.970000000001,Paid
PAY0030514,ORD0030514,2024-10-15,PayPal,18971.35,Paid
PAY0030515,ORD0030515,2024-02-01,Debit Card,1144.17,Pending
PAY0030516,ORD0030516,2025-12-07,Bank Transfer,1639.27,Paid
PAY0030517,ORD0030517,2024-09-26,Credit Card,8908.56,Pending
PAY0030518,ORD0030518,2023-07-11,PayPal,9224.94,Paid
PAY0030519,ORD0030519,2024-07-29,Debit Card,5498.879999999999,Paid
PAY0030520,ORD0030520,2024-02-11,Credit Card,18056.89,Paid
PAY0030521,ORD0030521,2023-07-22,Bank Transfer,4592.02,Paid
PAY0030522,ORD0030522,2023-09-29,Bank Transfer,9594.189999999999,Paid
PAY0030523,ORD0030523,2024-01-31,Credit Card,1007.95,Paid
PAY0030524,ORD0030524,2023-11-06,Bank Transfer,2407.88,Paid
PAY0030525,ORD0030525,2023-10-04,Bank Transfer,9268.380000000001,Paid
PAY0030526,ORD0030526,2025-07-11,Bank Transfer,6335.740000000001,Paid
PAY0030527,ORD0030527,2023-09-12,Apple Pay,3710.06,Paid
PAY0030528,ORD0030528,2025-04-23,Debit Card,9272.64,Paid
PAY0030529,ORD0030529,2024-03-31,Credit Card,9638.560000000001,Paid
PAY0030530,ORD0030530,2025-01-18,PayPal,14673.92,Paid
PAY0030531,ORD0030531,2026-04-29,Credit Card,978.54,Pending
PAY0030532,ORD0030532,2025-08-22,Bank Transfer,10213.99,Paid
PAY0030533,ORD0030533,2025-04-14,Apple Pay,6735.52,Paid
PAY0030534,ORD0030534,2025-07-08,Credit Card,4014.84,Paid
PAY0030535,ORD0030535,2025-08-02,Apple Pay,12948.38,Paid
PAY0030536,ORD0030536,2024-08-26,PayPal,8625.68,Pending
PAY0030537,ORD0030537,2023-07-26,Apple Pay,10286.6,Paid
PAY0030538,ORD0030538,2026-05-25,Apple Pay,5637.39,Paid
PAY0030539,ORD0030539,2026-03-30,Bank Transfer,7208.61,Paid
PAY0030540,ORD0030540,2025-04-30,Credit Card,14513.71,Pending
PAY0030541,ORD0030541,2024-01-06,Debit Card,1830.02,Paid
PAY0030542,ORD0030542,2024-10-30,Bank Transfer,4619.46,Pending
PAY0030543,ORD0030543,2025-12-18,Apple Pay,7446.27,Paid
PAY0030544,ORD0030544,2023-11-23,Apple Pay,3264.32,Paid
PAY0030545,ORD0030545,2024-04-03,Debit Card,13667.28,Paid
PAY0030546,ORD0030546,2024-10-17,Debit Card,7143.92,Paid
PAY0030547,ORD0030547,2024-04-03,Credit Card,16507.25,Paid
PAY0030548,ORD0030548,2023-08-24,Debit Card,14613.669999999998,Paid
PAY0030549,ORD0030549,2026-02-19,Apple Pay,5412.64,Paid
PAY0030550,ORD0030550,2023-12-30,Debit Card,9317.18,Pending
PAY0030551,ORD0030551,2023-08-19,Apple Pay,5558.78,Paid
PAY0030552,ORD0030552,2026-01-05,PayPal,4585.62,Paid
PAY0030553,ORD0030553,2026-01-18,Credit Card,4740.66,Paid
PAY0030554,ORD0030554,2024-11-06,Bank Transfer,3126.74,Paid
PAY0030555,ORD0030555,2025-12-14,Credit Card,6677.790000000001,Pending
PAY0030556,ORD0030556,2025-05-28,Bank Transfer,13030.400000000001,Pending
PAY0030557,ORD0030557,2024-09-14,Debit Card,12475.85,Paid
PAY0030558,ORD0030558,2025-04-09,PayPal,5081.36,Paid
PAY0030559,ORD0030559,2025-03-19,Credit Card,5108.01,Paid
PAY0030560,ORD0030560,2023-07-26,Debit Card,16416.48,Paid
PAY0030561,ORD0030561,2024-07-20,Bank Transfer,6159.35,Paid
PAY0030562,ORD0030562,2024-06-13,Credit Card,7314.42,Paid
PAY0030563,ORD0030563,2025-07-16,Apple Pay,24272.55,Paid
PAY0030564,ORD0030564,2024-01-05,Apple Pay,5501.67,Paid
PAY0030565,ORD0030565,2024-05-28,Apple Pay,3673.16,Paid
PAY0030566,ORD0030566,2025-02-12,PayPal,12099.67,Pending
PAY0030567,ORD0030567,2024-04-16,Bank Transfer,10755.039999999999,Pending
PAY0030568,ORD0030568,2026-01-06,Bank Transfer,9212.230000000001,Paid
PAY0030569,ORD0030569,2025-07-22,Bank Transfer,6630.450000000001,Paid
PAY0030570,ORD0030570,2024-01-31,Credit Card,5192.77,Pending
PAY0030571,ORD0030571,2024-02-12,PayPal,1778.2,Paid
PAY0030572,ORD0030572,2025-09-12,PayPal,2213.12,Paid
PAY0030573,ORD0030573,2024-10-01,PayPal,17992.59,Paid
PAY0030574,ORD0030574,2024-04-21,Debit Card,17457.97,Paid
PAY0030575,ORD0030575,2023-09-10,Apple Pay,21016.86,Paid
PAY0030576,ORD0030576,2023-12-02,Apple Pay,8647.56,Paid
PAY0030577,ORD0030577,2023-10-16,Apple Pay,8872.28,Paid
PAY0030578,ORD0030578,2024-06-09,Credit Card,22149.47,Paid
PAY0030579,ORD0030579,2025-07-20,PayPal,691.94,Paid
PAY0030580,ORD0030580,2024-12-23,PayPal,16473.72,Paid
PAY0030581,ORD0030581,2024-08-10,Apple Pay,17271.36,Paid
PAY0030582,ORD0030582,2025-08-14,Credit Card,12082.66,Paid
PAY0030583,ORD0030583,2024-03-12,Apple Pay,7573.969999999999,Paid
PAY0030584,ORD0030584,2026-01-17,PayPal,10895.61,Paid
PAY0030585,ORD0030585,2025-02-11,Bank Transfer,1052.68,Paid
PAY0030586,ORD0030586,2025-11-01,Debit Card,16733.329999999998,Paid
PAY0030587,ORD0030587,2024-12-28,Credit Card,13798.66,Paid
PAY0030588,ORD0030588,2026-03-20,Debit Card,14499.130000000001,Pending
PAY0030589,ORD0030589,2025-01-28,Bank Transfer,11294.14,Paid
PAY0030590,ORD0030590,2024-08-04,Bank Transfer,15406.470000000001,Paid
PAY0030591,ORD0030591,2026-01-30,Bank Transfer,5760.7,Paid
PAY0030592,ORD0030592,2024-01-26,Bank Transfer,4919.88,Paid
PAY0030593,ORD0030593,2024-04-28,Debit Card,15256.2,Paid
PAY0030594,ORD0030594,2024-04-10,Bank Transfer,17471.04,Paid
PAY0030595,ORD0030595,2026-04-04,Bank Transfer,11689.55,Paid
PAY0030596,ORD0030596,2024-11-18,Credit Card,5984.24,Paid
PAY0030597,ORD0030597,2024-12-07,Credit Card,13533.91,Paid
PAY0030598,ORD0030598,2023-07-28,Debit Card,10011.550000000001,Paid
PAY0030599,ORD0030599,2026-03-22,Bank Transfer,12676.160000000002,Paid
PAY0030600,ORD0030600,2025-10-07,Apple Pay,18866.36,Paid
PAY0030601,ORD0030601,2026-03-21,Debit Card,9454.92,Paid
PAY0030602,ORD0030602,2024-06-29,Bank Transfer,12285.81,Pending
PAY0030603,ORD0030603,2023-07-05,Bank Transfer,12360.449999999999,Paid
PAY0030604,ORD0030604,2026-05-17,Bank Transfer,3834.06,Pending
PAY0030605,ORD0030605,2024-08-07,Apple Pay,11180.95,Paid
PAY0030606,ORD0030606,2023-11-07,Debit Card,244.12,Paid
PAY0030607,ORD0030607,2024-11-02,Debit Card,239.59,Pending
PAY0030608,ORD0030608,2025-01-02,PayPal,4044.8999999999996,Pending
PAY0030609,ORD0030609,2024-11-14,PayPal,4069.45,Paid
PAY0030610,ORD0030610,2024-03-12,Credit Card,5092.65,Pending
PAY0030611,ORD0030611,2023-07-06,Bank Transfer,3314.37,Paid
PAY0030612,ORD0030612,2026-01-12,Bank Transfer,2741.37,Pending
PAY0030613,ORD0030613,2024-04-20,Credit Card,7129.41,Paid
PAY0030614,ORD0030614,2024-12-11,PayPal,7656.87,Paid
PAY0030615,ORD0030615,2023-11-29,PayPal,7436.17,Paid
PAY0030616,ORD0030616,2025-01-23,Bank Transfer,15960.41,Paid
PAY0030617,ORD0030617,2026-01-30,PayPal,8398.2,Paid
PAY0030618,ORD0030618,2026-01-03,Credit Card,11616.68,Pending
PAY0030619,ORD0030619,2024-12-01,Apple Pay,5944.64,Paid
PAY0030620,ORD0030620,2024-07-07,Apple Pay,5689.049999999999,Pending
PAY0030621,ORD0030621,2024-12-09,PayPal,5969.96,Paid
PAY0030622,ORD0030622,2026-06-02,Apple Pay,5944.06,Paid
PAY0030623,ORD0030623,2024-10-26,Bank Transfer,1122.6599999999999,Paid
PAY0030624,ORD0030624,2024-04-15,Apple Pay,11971.39,Pending
PAY0030625,ORD0030625,2024-06-12,PayPal,12081.26,Paid
PAY0030626,ORD0030626,2025-11-11,Debit Card,22839.12,Paid
PAY0030627,ORD0030627,2024-05-09,Credit Card,2929.8700000000003,Paid
PAY0030628,ORD0030628,2024-08-20,Debit Card,5054.16,Pending
PAY0030629,ORD0030629,2025-10-15,Debit Card,14822.68,Paid
PAY0030630,ORD0030630,2025-12-27,Apple Pay,5139.41,Paid
PAY0030631,ORD0030631,2023-08-21,Debit Card,10140.77,Pending
PAY0030632,ORD0030632,2025-08-29,PayPal,9909.48,Paid
PAY0030633,ORD0030633,2025-03-22,Debit Card,2303.1,Paid
PAY0030634,ORD0030634,2024-02-19,PayPal,4301.52,Paid
PAY0030635,ORD0030635,2025-01-13,Apple Pay,19029.12,Paid
PAY0030636,ORD0030636,2024-06-13,Bank Transfer,14700.08,Paid
PAY0030637,ORD0030637,2024-11-06,Debit Card,10343.99,Pending
PAY0030638,ORD0030638,2025-07-09,Apple Pay,8035.159999999999,Paid
PAY0030639,ORD0030639,2025-02-10,PayPal,4469.46,Paid
PAY0030640,ORD0030640,2024-06-05,Bank Transfer,7778.6,Paid
PAY0030641,ORD0030641,2025-03-01,Debit Card,16573.96,Pending
PAY0030642,ORD0030642,2023-11-30,Apple Pay,5354.63,Pending
PAY0030643,ORD0030643,2024-08-13,Credit Card,15377.15,Paid
PAY0030644,ORD0030644,2023-11-27,Bank Transfer,11692.0,Paid
PAY0030645,ORD0030645,2023-11-12,Bank Transfer,22020.83,Paid
PAY0030646,ORD0030646,2023-09-14,Apple Pay,13488.619999999999,Pending
PAY0030647,ORD0030647,2024-06-08,Credit Card,1302.54,Pending
PAY0030648,ORD0030648,2026-04-16,PayPal,6350.47,Paid
PAY0030649,ORD0030649,2025-04-09,Debit Card,17326.67,Pending
PAY0030650,ORD0030650,2024-06-08,Bank Transfer,11105.84,Paid
PAY0030651,ORD0030651,2025-02-25,Debit Card,8909.33,Paid
PAY0030652,ORD0030652,2024-11-05,PayPal,24367.65,Paid
