shipment_id,order_id,carrier,tracking_number,ship_date,status
SHP0030054,ORD0030054,UPS,vto29985872,2024-05-19,Delivered
SHP0030055,ORD0030055,DHL,iFJ60669853,2023-12-24,Pending
SHP0030056,ORD0030056,FedEx,PtM67474910,2023-06-19,Delivered
SHP0030057,ORD0030057,USPS,xQc56165121,2025-12-28,In Transit
SHP0030058,ORD0030058,UPS,MTs16237179,2025-02-27,In Transit
SHP0030059,ORD0030059,DHL,FYn75694770,2024-05-16,In Transit
SHP0030060,ORD0030060,FedEx,eoj97744529,2024-07-21,In Transit
SHP0030061,ORD0030061,DHL,cAd40333205,2024-03-24,Delivered
SHP0030062,ORD0030062,USPS,okE71947457,2024-10-27,In Transit
SHP0030063,ORD0030063,USPS,GyO03424933,2025-01-06,In Transit
SHP0030064,ORD0030064,FedEx,xmT82072790,2024-09-06,In Transit
SHP0030065,ORD0030065,UPS,xUU83511671,2023-12-28,Delivered
SHP0030066,ORD0030066,DHL,TPy27396515,2025-07-14,Pending
SHP0030067,ORD0030067,UPS,AXm39201836,2026-01-05,Pending
SHP0030068,ORD0030068,DHL,VNo10148223,2025-06-26,Delivered
SHP0030069,ORD0030069,UPS,ZFV99405666,2024-10-12,Delivered
SHP0030070,ORD0030070,USPS,bQi45045259,2025-02-26,Delivered
SHP0030071,ORD0030071,USPS,UYX09460087,2023-12-13,Delivered
SHP0030072,ORD0030072,USPS,uJm81479632,2023-11-04,In Transit
SHP0030073,ORD0030073,FedEx,Hnc59814304,2024-01-05,Delivered
SHP0030074,ORD0030074,USPS,MGH25679744,2026-06-08,In Transit
SHP0030075,ORD0030075,USPS,ooJ37136955,2025-01-01,Delivered
SHP0030076,ORD0030076,DHL,elQ68403854,2024-08-02,Delivered
SHP0030077,ORD0030077,FedEx,GYe31614990,2025-12-09,In Transit
SHP0030078,ORD0030078,USPS,LYR29528929,2024-06-17,Delivered
SHP0030079,ORD0030079,USPS,dwM49034218,2023-10-31,Delivered
SHP0030080,ORD0030080,USPS,Nxd93067050,2024-09-01,Pending
SHP0030081,ORD0030081,USPS,OlE35280035,2026-05-15,Delivered
SHP0030082,ORD0030082,DHL,gXU50029546,2026-02-15,Delivered
SHP0030083,ORD0030083,DHL,Tnr16454712,2025-05-19,In Transit
SHP0030084,ORD0030084,FedEx,GLJ75973904,2026-03-15,In Transit
SHP0030085,ORD0030085,DHL,zQA34066010,2024-10-29,Delivered
SHP0030086,ORD0030086,USPS,JKJ92101504,2024-11-19,Delivered
SHP0030087,ORD0030087,USPS,qNi90358263,2025-06-29,Delivered
SHP0030088,ORD0030088,UPS,lrN94139453,2024-12-04,Delivered
SHP0030089,ORD0030089,USPS,qWx20066386,2024-11-21,Delivered
SHP0030090,ORD0030090,DHL,xRz67575672,2024-02-12,Delivered
SHP0030091,ORD0030091,UPS,jcq33372716,2024-05-06,Pending
SHP0030092,ORD0030092,DHL,KJF15901433,2026-02-05,Delivered
SHP0030093,ORD0030093,UPS,ieq15117101,2024-08-29,Delivered
SHP0030094,ORD0030094,USPS,tgn55659795,2024-08-29,In Transit
SHP0030095,ORD0030095,FedEx,okn27636651,2023-07-05,Delivered
SHP0030096,ORD0030096,FedEx,iyD47499977,2024-08-26,Pending
SHP0030097,ORD0030097,DHL,XjB32116084,2025-09-15,In Transit
SHP0030098,ORD0030098,USPS,tQO60937585,2024-12-13,Delivered
SHP0030099,ORD0030099,DHL,zMU72036974,2023-07-09,Delivered
SHP0030100,ORD0030100,UPS,rWV18105187,2025-10-06,Pending
SHP0030101,ORD0030101,FedEx,gdd01365989,2025-07-23,In Transit
SHP0030102,ORD0030102,USPS,hTH77742325,2025-05-26,In Transit
SHP0030103,ORD0030103,USPS,hJX34092559,2024-10-24,Pending
SHP0030104,ORD0030104,FedEx,ZDQ70426229,2023-08-10,Delivered
SHP0030105,ORD0030105,UPS,pRk35325534,2026-02-17,Delivered
SHP0030106,ORD0030106,DHL,CUs66672460,2026-01-14,Pending
SHP0030107,ORD0030107,FedEx,kFz93099310,2023-11-02,Delivered
SHP0030108,ORD0030108,USPS,UaQ26542302,2025-08-22,In Transit
SHP0030109,ORD0030109,FedEx,LlH71146569,2024-09-20,Pending
SHP0030110,ORD0030110,DHL,pBF07916996,2026-06-09,Pending
SHP0030111,ORD0030111,USPS,zfg08228761,2026-01-15,Pending
SHP0030112,ORD0030112,USPS,rAh83548189,2023-07-21,Delivered
SHP0030113,ORD0030113,DHL,WgC59753702,2025-09-28,In Transit
SHP0030114,ORD0030114,UPS,QZc55860449,2025-07-14,Pending
SHP0030115,ORD0030115,DHL,Ceu66134606,2025-03-19,Pending
SHP0030116,ORD0030116,FedEx,Sqm39607045,2026-02-06,In Transit
SHP0030117,ORD0030117,DHL,oGR43601211,2024-04-19,Delivered
SHP0030118,ORD0030118,USPS,WGb06327788,2024-04-30,Pending
SHP0030119,ORD0030119,FedEx,TNu84660225,2025-10-03,Delivered
SHP0030120,ORD0030120,USPS,LQB46209078,2023-07-26,Delivered
SHP0030121,ORD0030121,UPS,szs44333471,2024-04-29,Delivered
SHP0030122,ORD0030122,USPS,fCb10293807,2024-03-19,In Transit
SHP0030123,ORD0030123,DHL,kOv13372578,2023-08-17,In Transit
SHP0030124,ORD0030124,UPS,yxF57069741,2023-10-16,Delivered
SHP0030125,ORD0030125,USPS,oLC74849777,2025-08-01,Delivered
SHP0030126,ORD0030126,UPS,jAH07927394,2025-03-28,Delivered
SHP0030127,ORD0030127,UPS,kYS44160062,2023-07-09,In Transit
SHP0030128,ORD0030128,USPS,bTR63692730,2026-05-27,Delivered
SHP0030129,ORD0030129,DHL,Ukv15381809,2026-05-27,In Transit
SHP0030130,ORD0030130,DHL,GhH00846519,2025-12-13,Pending
SHP0030131,ORD0030131,USPS,yCR77804802,2023-10-23,Delivered
SHP0030132,ORD0030132,FedEx,FDG97892815,2026-05-21,Delivered
SHP0030133,ORD0030133,DHL,UHh72144202,2025-12-23,In Transit
SHP0030134,ORD0030134,DHL,kaH41571992,2023-11-22,Delivered
SHP0030135,ORD0030135,DHL,vPC85230128,2024-06-30,Delivered
SHP0030136,ORD0030136,UPS,hmC34250310,2025-03-01,Pending
SHP0030137,ORD0030137,FedEx,JeG47144278,2024-12-11,Delivered
SHP0030138,ORD0030138,USPS,PNj74807463,2025-08-11,In Transit
SHP0030139,ORD0030139,USPS,QuQ95599900,2024-01-04,Delivered
SHP0030140,ORD0030140,USPS,cgZ98130302,2025-05-01,Delivered
SHP0030141,ORD0030141,DHL,Hck84556844,2023-06-30,Pending
SHP0030142,ORD0030142,USPS,CEp41281979,2025-02-23,In Transit
SHP0030143,ORD0030143,DHL,vqs36219805,2024-09-22,Delivered
SHP0030144,ORD0030144,USPS,LXA71125928,2025-08-11,In Transit
SHP0030145,ORD0030145,FedEx,LqU50147922,2025-01-23,Delivered
SHP0030146,ORD0030146,UPS,ZNy76629630,2024-09-23,Delivered
SHP0030147,ORD0030147,UPS,LEB46126891,2023-07-03,Delivered
SHP0030148,ORD0030148,USPS,VrT88171359,2023-09-01,Delivered
SHP0030149,ORD0030149,DHL,SiI45904607,2024-12-15,Pending
SHP0030150,ORD0030150,UPS,XMw82714780,2024-02-04,Delivered
SHP0030151,ORD0030151,UPS,ZOb63554110,2023-07-24,In Transit
SHP0030152,ORD0030152,USPS,pjw40237525,2024-03-05,Delivered
SHP0030153,ORD0030153,DHL,fze61545569,2023-06-18,Delivered
SHP0030154,ORD0030154,UPS,BwJ52096997,2024-07-26,In Transit
SHP0030155,ORD0030155,UPS,sDK41956213,2026-02-11,Delivered
SHP0030156,ORD0030156,USPS,JmV69379049,2024-07-23,Delivered
SHP0030157,ORD0030157,DHL,UCj38236490,2025-12-19,Pending
SHP0030158,ORD0030158,UPS,ZfX48383480,2024-05-22,Delivered
SHP0030159,ORD0030159,DHL,khm66537635,2024-06-30,In Transit
SHP0030160,ORD0030160,DHL,EOY95957298,2026-01-13,Delivered
SHP0030161,ORD0030161,USPS,mxG77897137,2024-05-17,Pending
SHP0030162,ORD0030162,FedEx,JnX05203385,2024-11-29,In Transit
SHP0030163,ORD0030163,DHL,qLJ80139559,2025-10-11,Delivered
SHP0030164,ORD0030164,USPS,uBv53705597,2025-01-27,In Transit
SHP0030165,ORD0030165,UPS,qxb67231879,2025-05-26,Delivered
SHP0030166,ORD0030166,UPS,fHf12663166,2025-12-24,In Transit
SHP0030167,ORD0030167,FedEx,Grm90885088,2023-10-10,Delivered
SHP0030168,ORD0030168,UPS,FbP73211517,2024-11-18,In Transit
SHP0030169,ORD0030169,DHL,onX38548959,2025-03-26,Delivered
SHP0030170,ORD0030170,UPS,yAg10880795,2026-01-13,In Transit
SHP0030171,ORD0030171,FedEx,TUJ33019377,2025-09-26,Delivered
SHP0030172,ORD0030172,USPS,rGc53949211,2024-06-11,Pending
SHP0030173,ORD0030173,DHL,OlJ12473856,2025-03-10,In Transit
SHP0030174,ORD0030174,USPS,hic91082849,2025-08-01,Delivered
SHP0030175,ORD0030175,USPS,uUE22941077,2024-06-19,In Transit
SHP0030176,ORD0030176,DHL,rWx20817335,2025-03-22,In Transit
SHP0030177,ORD0030177,FedEx,MZi45503824,2023-09-09,In Transit
SHP0030178,ORD0030178,USPS,fzY92579819,2026-05-18,Pending
SHP0030179,ORD0030179,UPS,prJ78554411,2023-12-08,Delivered
SHP0030180,ORD0030180,FedEx,cOV10364634,2025-03-25,Delivered
SHP0030181,ORD0030181,UPS,ryX20289794,2024-04-17,Delivered
SHP0030182,ORD0030182,FedEx,pzQ22966415,2025-03-20,Pending
SHP0030183,ORD0030183,USPS,Rrb50039375,2025-11-04,In Transit
SHP0030184,ORD0030184,UPS,gmQ73572203,2025-04-27,Pending
SHP0030185,ORD0030185,DHL,Vjn03930283,2025-03-02,Delivered
SHP0030186,ORD0030186,USPS,jJO42315750,2026-03-26,Delivered
SHP0030187,ORD0030187,UPS,Sxs84525925,2025-06-18,In Transit
SHP0030188,ORD0030188,FedEx,XGB36108946,2023-09-26,Delivered
SHP0030189,ORD0030189,DHL,VJP46902042,2025-04-07,Delivered
SHP0030190,ORD0030190,DHL,yLs64600317,2024-10-04,In Transit
SHP0030191,ORD0030191,UPS,UDF71743247,2023-07-16,Delivered
SHP0030192,ORD0030192,DHL,HPu29570461,2026-03-13,In Transit
SHP0030193,ORD0030193,UPS,EWA33575339,2025-08-31,Pending
SHP0030194,ORD0030194,UPS,keE74880328,2024-11-28,In Transit
SHP0030195,ORD0030195,USPS,mFC34779770,2025-10-19,In Transit
SHP0030196,ORD0030196,USPS,Ihp55548423,2025-06-26,Delivered
SHP0030197,ORD0030197,FedEx,okH61628666,2024-05-29,Pending
SHP0030198,ORD0030198,DHL,OuJ93686754,2024-03-30,Pending
SHP0030199,ORD0030199,DHL,QaT85074928,2025-02-12,Delivered
SHP0030200,ORD0030200,UPS,nfj29712211,2026-05-06,Delivered
SHP0030201,ORD0030201,USPS,NLn00079859,2024-01-08,Delivered
SHP0030202,ORD0030202,UPS,plU88819041,2024-02-20,Pending
SHP0030203,ORD0030203,UPS,kol94963696,2024-04-03,Delivered
SHP0030204,ORD0030204,DHL,yci99280697,2024-06-01,Delivered
SHP0030205,ORD0030205,DHL,tHF98070714,2025-09-28,In Transit
SHP0030206,ORD0030206,DHL,cyf06144138,2024-10-11,Pending
SHP0030207,ORD0030207,FedEx,uIL91239995,2023-12-08,Delivered
SHP0030208,ORD0030208,FedEx,Qqf49405423,2024-07-28,Pending
SHP0030209,ORD0030209,USPS,YVR22684148,2023-11-02,In Transit
SHP0030210,ORD0030210,FedEx,oDr45081490,2025-08-22,Pending
SHP0030211,ORD0030211,FedEx,BiN60807177,2026-06-04,Delivered
SHP0030212,ORD0030212,DHL,Ade51376591,2025-07-22,Pending
SHP0030213,ORD0030213,USPS,kEb68143274,2023-07-02,Delivered
SHP0030214,ORD0030214,DHL,dCf48982134,2025-07-14,Delivered
SHP0030215,ORD0030215,DHL,zPX95949036,2023-07-28,Pending
SHP0030216,ORD0030216,USPS,EYB94869565,2026-05-19,Delivered
SHP0030217,ORD0030217,DHL,YrM22401221,2024-02-24,In Transit
SHP0030218,ORD0030218,FedEx,Pmc11120789,2024-03-05,Delivered
SHP0030219,ORD0030219,USPS,MWC64345953,2024-11-23,Delivered
SHP0030220,ORD0030220,USPS,jLF59169500,2024-02-12,Pending
SHP0030221,ORD0030221,FedEx,YGx61899322,2024-10-29,Pending
SHP0030222,ORD0030222,DHL,pAl78321187,2026-04-23,Delivered
SHP0030223,ORD0030223,FedEx,iYz17671615,2024-02-06,Delivered
SHP0030224,ORD0030224,USPS,yqG66099186,2024-07-27,In Transit
SHP0030225,ORD0030225,UPS,XKl25236172,2025-08-17,Delivered
SHP0030226,ORD0030226,DHL,UlV27962008,2025-01-24,In Transit
SHP0030227,ORD0030227,FedEx,DWP39768417,2024-05-26,Delivered
SHP0030228,ORD0030228,USPS,uTF96907552,2024-05-23,Pending
SHP0030229,ORD0030229,DHL,nxn36126965,2025-12-09,Pending
SHP0030230,ORD0030230,UPS,nGN50730809,2026-03-14,Delivered
SHP0030231,ORD0030231,USPS,lMO70449103,2024-08-13,In Transit
SHP0030232,ORD0030232,DHL,bGP34577677,2026-01-13,Delivered
SHP0030233,ORD0030233,DHL,PZU55137766,2025-07-08,Delivered
SHP0030234,ORD0030234,UPS,Lpv46283524,2023-10-15,In Transit
SHP0030235,ORD0030235,DHL,zYM12771893,2026-04-12,Pending
SHP0030236,ORD0030236,FedEx,CtQ35453282,2024-03-01,Delivered
SHP0030237,ORD0030237,FedEx,BEs27562139,2024-09-28,In Transit
SHP0030238,ORD0030238,USPS,bZz61535276,2024-06-04,Delivered
SHP0030239,ORD0030239,USPS,BDd50312130,2023-11-24,In Transit
SHP0030240,ORD0030240,USPS,aiZ11025083,2025-08-28,Delivered
SHP0030241,ORD0030241,FedEx,MFp19576599,2025-07-15,Delivered
SHP0030242,ORD0030242,USPS,JpT29322226,2023-12-19,Delivered
SHP0030243,ORD0030243,UPS,uYu98129092,2023-10-09,Delivered
SHP0030244,ORD0030244,FedEx,KSS81255097,2025-10-11,Delivered
SHP0030245,ORD0030245,UPS,Fkm39102114,2025-10-04,Delivered
SHP0030246,ORD0030246,UPS,PtQ97507066,2024-11-05,Pending
SHP0030247,ORD0030247,UPS,iZb64913481,2023-06-29,Pending
SHP0030248,ORD0030248,FedEx,sUD54468258,2024-06-26,Pending
SHP0030249,ORD0030249,USPS,KxM77719173,2024-01-10,Delivered
SHP0030250,ORD0030250,FedEx,HRa67284154,2023-09-23,Delivered
SHP0030251,ORD0030251,FedEx,pGK08574872,2024-02-21,Delivered
SHP0030252,ORD0030252,USPS,uQp30059025,2026-02-10,Delivered
SHP0030253,ORD0030253,DHL,ePn37295713,2024-06-14,Pending
SHP0030254,ORD0030254,USPS,Qmp26778275,2025-07-20,Pending
SHP0030255,ORD0030255,FedEx,zQc62172908,2023-10-07,Delivered
SHP0030256,ORD0030256,FedEx,udR14854953,2025-08-25,Pending
SHP0030257,ORD0030257,UPS,fUH94570936,2026-03-15,In Transit
SHP0030258,ORD0030258,DHL,snE36321950,2025-06-03,In Transit
SHP0030259,ORD0030259,USPS,LRj62349073,2023-06-22,In Transit
SHP0030260,ORD0030260,UPS,FFu79864619,2026-02-02,Delivered
SHP0030261,ORD0030261,FedEx,yNi44584504,2025-05-20,Delivered
SHP0030262,ORD0030262,FedEx,Cdt11875896,2025-10-09,Delivered
SHP0030263,ORD0030263,DHL,ThV30686495,2026-02-11,Delivered
SHP0030264,ORD0030264,USPS,nol18619876,2024-05-03,Delivered
SHP0030265,ORD0030265,UPS,YkX97631676,2024-05-01,In Transit
SHP0030266,ORD0030266,USPS,Mmm51156371,2023-08-30,In Transit
SHP0030267,ORD0030267,FedEx,nzi28742558,2025-03-10,Delivered
SHP0030268,ORD0030268,USPS,sRY91231202,2026-01-11,Delivered
SHP0030269,ORD0030269,DHL,pia36024974,2024-06-25,Pending
SHP0030270,ORD0030270,DHL,Mhu59654413,2023-07-04,In Transit
SHP0030271,ORD0030271,UPS,LuG50009698,2026-03-08,Delivered
SHP0030272,ORD0030272,UPS,xia23880591,2026-04-25,Delivered
SHP0030273,ORD0030273,FedEx,vXk34539656,2025-11-12,Delivered
SHP0030274,ORD0030274,FedEx,djO76682468,2024-07-11,In Transit
SHP0030275,ORD0030275,USPS,tui50664859,2026-06-16,In Transit
SHP0030276,ORD0030276,FedEx,qeJ25223355,2025-05-31,Pending
SHP0030277,ORD0030277,UPS,bqE53746557,2025-11-29,Pending
SHP0030278,ORD0030278,DHL,Qqb88564761,2024-08-09,Delivered
SHP0030279,ORD0030279,DHL,jOv02924551,2023-06-16,Delivered
SHP0030280,ORD0030280,FedEx,KQX04126327,2026-03-12,Delivered
SHP0030281,ORD0030281,UPS,nFk28784557,2024-01-06,Pending
SHP0030282,ORD0030282,USPS,PHl96000534,2025-10-27,Pending
SHP0030283,ORD0030283,UPS,xeI71128408,2023-11-18,Pending
SHP0030284,ORD0030284,FedEx,qvn62249902,2024-08-22,In Transit
SHP0030285,ORD0030285,DHL,rsi13041522,2024-12-20,Pending
SHP0030286,ORD0030286,DHL,LMo59224880,2025-04-11,In Transit
SHP0030287,ORD0030287,USPS,iSc91912783,2025-08-01,Pending
SHP0030288,ORD0030288,DHL,UvN27901202,2023-07-23,Delivered
SHP0030289,ORD0030289,UPS,jhg89050258,2026-05-24,Delivered
SHP0030290,ORD0030290,UPS,IUY14092163,2023-10-16,Pending
SHP0030291,ORD0030291,DHL,eIi72853375,2024-10-31,Pending
SHP0030292,ORD0030292,USPS,DII70890852,2023-07-20,Delivered
SHP0030293,ORD0030293,FedEx,InM64504042,2026-05-29,Pending
SHP0030294,ORD0030294,FedEx,eTb36209918,2025-08-06,Pending
SHP0030295,ORD0030295,FedEx,sSp86449516,2025-03-08,In Transit
SHP0030296,ORD0030296,USPS,vda49801852,2024-08-11,In Transit
SHP0030297,ORD0030297,UPS,pvS63800645,2025-05-18,In Transit
SHP0030298,ORD0030298,UPS,sci19297710,2025-04-11,In Transit
SHP0030299,ORD0030299,FedEx,WSQ37580488,2023-09-16,Pending
SHP0030300,ORD0030300,USPS,Lmu60182011,2023-11-01,Pending
SHP0030301,ORD0030301,USPS,vgl28848426,2023-08-07,Delivered
SHP0030302,ORD0030302,USPS,FNd38188136,2025-04-28,Delivered
SHP0030303,ORD0030303,UPS,JBY69914946,2024-09-12,Delivered
SHP0030304,ORD0030304,USPS,VrU57557428,2026-02-24,Pending
SHP0030305,ORD0030305,FedEx,mjs86849655,2026-04-08,Delivered
SHP0030306,ORD0030306,FedEx,vUP00401621,2024-12-29,In Transit
SHP0030307,ORD0030307,UPS,wCg18533176,2023-07-28,Delivered
SHP0030308,ORD0030308,USPS,uar47120939,2024-08-06,Delivered
SHP0030309,ORD0030309,USPS,YsR18621594,2026-06-12,Delivered
SHP0030310,ORD0030310,USPS,pEG43273435,2024-01-02,Delivered
SHP0030311,ORD0030311,FedEx,TAN58209930,2026-01-18,Delivered
SHP0030312,ORD0030312,FedEx,uiT60576820,2026-03-10,Delivered
SHP0030313,ORD0030313,UPS,Xjx31279261,2024-04-04,Delivered
SHP0030314,ORD0030314,FedEx,ViP39917389,2024-11-10,In Transit
SHP0030315,ORD0030315,DHL,fGp49717024,2023-12-02,Delivered
SHP0030316,ORD0030316,USPS,DFT18919389,2025-02-24,Pending
SHP0030317,ORD0030317,DHL,wYY56239181,2024-03-04,Delivered
SHP0030318,ORD0030318,FedEx,Gzp55489459,2025-10-29,Delivered
SHP0030319,ORD0030319,FedEx,TUS42742689,2026-04-06,Delivered
SHP0030320,ORD0030320,UPS,ZwM22103952,2025-05-07,Delivered
SHP0030321,ORD0030321,DHL,cIF64292150,2025-04-13,Delivered
SHP0030322,ORD0030322,FedEx,boi91419632,2023-11-01,Pending
SHP0030323,ORD0030323,UPS,IdJ95175440,2024-12-05,In Transit
SHP0030324,ORD0030324,USPS,kBD09654518,2024-12-19,In Transit
SHP0030325,ORD0030325,USPS,hTU83500700,2026-04-02,Delivered
SHP0030326,ORD0030326,DHL,pfG92428405,2024-11-04,Delivered
SHP0030327,ORD0030327,DHL,GYb09262521,2024-04-24,Delivered
SHP0030328,ORD0030328,USPS,WNn98192503,2026-05-24,Delivered
SHP0030329,ORD0030329,USPS,gez29360301,2025-06-06,Delivered
SHP0030330,ORD0030330,DHL,hzo48934610,2025-10-12,Delivered
SHP0030331,ORD0030331,FedEx,nog53131833,2024-01-13,In Transit
SHP0030332,ORD0030332,DHL,pYw92267704,2024-05-22,Delivered
SHP0030333,ORD0030333,UPS,KCo43799954,2024-01-14,Pending
SHP0030334,ORD0030334,FedEx,qIr86510864,2024-09-23,Delivered
SHP0030335,ORD0030335,UPS,Bdk66677660,2025-01-19,Delivered
SHP0030336,ORD0030336,FedEx,kaL22542803,2024-08-03,Delivered
SHP0030337,ORD0030337,FedEx,Gbq87183861,2023-07-04,Delivered
SHP0030338,ORD0030338,UPS,tHp32850328,2026-03-26,Delivered
SHP0030339,ORD0030339,DHL,gtl71980849,2023-08-31,Delivered
SHP0030340,ORD0030340,UPS,qrP09026482,2024-12-22,In Transit
SHP0030341,ORD0030341,UPS,SNq38814848,2024-10-13,Delivered
SHP0030342,ORD0030342,FedEx,KJU52636350,2025-01-13,Pending
SHP0030343,ORD0030343,DHL,stZ43277810,2024-03-16,Pending
SHP0030344,ORD0030344,FedEx,YdL44831770,2024-07-15,In Transit
SHP0030345,ORD0030345,FedEx,Kel08826567,2024-09-19,In Transit
SHP0030346,ORD0030346,FedEx,KQf84606407,2026-01-23,Delivered
SHP0030347,ORD0030347,USPS,ZMm95931732,2024-08-22,Pending
SHP0030348,ORD0030348,FedEx,JSP25685303,2026-01-24,Delivered
SHP0030349,ORD0030349,FedEx,dUC57859948,2023-09-09,Delivered
SHP0030350,ORD0030350,USPS,cKS60126156,2025-07-30,Delivered
SHP0030351,ORD0030351,DHL,Xmh58723174,2025-12-13,Pending
SHP0030352,ORD0030352,UPS,gQR10510214,2026-04-22,Delivered
SHP0030353,ORD0030353,USPS,ZmR01627610,2025-09-16,In Transit
SHP0030354,ORD0030354,FedEx,Lyh69826446,2024-02-20,Pending
SHP0030355,ORD0030355,USPS,gNY34688840,2026-05-11,Pending
SHP0030356,ORD0030356,USPS,NAn81628748,2024-10-28,Delivered
SHP0030357,ORD0030357,DHL,jfb45903072,2023-08-14,In Transit
SHP0030358,ORD0030358,FedEx,ODO11058234,2026-03-19,In Transit
SHP0030359,ORD0030359,FedEx,ihv28646820,2023-12-10,In Transit
SHP0030360,ORD0030360,USPS,Vyr09489697,2025-01-05,Delivered
SHP0030361,ORD0030361,FedEx,nVr81002573,2024-03-04,In Transit
SHP0030362,ORD0030362,FedEx,sCb35002318,2023-12-20,Pending
SHP0030363,ORD0030363,UPS,NUL20682624,2023-12-05,Pending
SHP0030364,ORD0030364,FedEx,bBt61189578,2026-05-07,Delivered
SHP0030365,ORD0030365,UPS,aaM24062639,2024-12-06,Delivered
SHP0030366,ORD0030366,USPS,peI22135844,2024-08-29,Delivered
SHP0030367,ORD0030367,FedEx,VOt76667304,2026-05-06,In Transit
SHP0030368,ORD0030368,FedEx,aES67382755,2024-02-01,Delivered
SHP0030369,ORD0030369,UPS,fMV75151373,2025-12-06,In Transit
SHP0030370,ORD0030370,UPS,rWb59809077,2025-06-25,Pending
SHP0030371,ORD0030371,UPS,wdF68480514,2024-01-03,Delivered
SHP0030372,ORD0030372,USPS,QeR77112752,2025-03-21,In Transit
SHP0030373,ORD0030373,FedEx,Fmy65083331,2025-03-15,Pending
SHP0030374,ORD0030374,DHL,lKb90352101,2023-10-17,Delivered
SHP0030375,ORD0030375,UPS,gtM44449707,2024-12-13,In Transit
SHP0030376,ORD0030376,UPS,RtO50130873,2024-11-25,Pending
SHP0030377,ORD0030377,USPS,iAU18175937,2024-04-27,In Transit
SHP0030378,ORD0030378,UPS,bFK34461560,2025-08-02,In Transit
SHP0030379,ORD0030379,USPS,ROX15785571,2025-02-21,Pending
SHP0030380,ORD0030380,USPS,rUZ94422525,2024-10-14,Pending
SHP0030381,ORD0030381,UPS,VDy32894750,2025-01-20,Delivered
SHP0030382,ORD0030382,USPS,JQu09822397,2023-11-09,Delivered
SHP0030383,ORD0030383,USPS,hKG73988535,2024-11-13,Delivered
SHP0030384,ORD0030384,UPS,Xjp93255716,2026-03-13,In Transit
SHP0030385,ORD0030385,DHL,SWy57847729,2026-01-12,Delivered
SHP0030386,ORD0030386,DHL,Zps55134819,2025-01-25,Delivered
SHP0030387,ORD0030387,USPS,QNr48257453,2026-01-30,Delivered
SHP0030388,ORD0030388,USPS,XEm30513846,2025-12-25,Delivered
SHP0030389,ORD0030389,UPS,unD63345057,2025-04-01,Delivered
SHP0030390,ORD0030390,FedEx,wjH24408299,2025-03-18,Delivered
SHP0030391,ORD0030391,UPS,veE83223303,2025-04-26,In Transit
SHP0030392,ORD0030392,FedEx,oYh40772519,2023-12-26,Pending
SHP0030393,ORD0030393,USPS,ZBN81334538,2025-07-03,Pending
SHP0030394,ORD0030394,UPS,nlG12344290,2023-11-19,Delivered
SHP0030395,ORD0030395,USPS,rYz95410659,2025-06-04,Pending
SHP0030396,ORD0030396,USPS,oAT36079849,2023-08-18,Pending
SHP0030397,ORD0030397,FedEx,OvZ71686359,2024-08-09,Pending
SHP0030398,ORD0030398,UPS,oDx70660321,2024-12-15,Delivered
SHP0030399,ORD0030399,DHL,llV79703902,2026-04-02,Pending
SHP0030400,ORD0030400,FedEx,ykm10887427,2023-12-04,In Transit
SHP0030401,ORD0030401,FedEx,jAJ40552673,2024-12-26,Pending
SHP0030402,ORD0030402,FedEx,hAI96323488,2024-11-30,Delivered
SHP0030403,ORD0030403,DHL,WDI16287993,2023-12-06,Delivered
SHP0030404,ORD0030404,USPS,GfQ87693832,2025-03-19,Pending
SHP0030405,ORD0030405,DHL,FFN47848561,2025-09-16,Pending
SHP0030406,ORD0030406,USPS,RKI54318946,2026-01-20,Pending
SHP0030407,ORD0030407,FedEx,bAo10944224,2025-06-07,In Transit
SHP0030408,ORD0030408,DHL,Xce42628483,2025-01-02,Pending
SHP0030409,ORD0030409,USPS,zxV21307050,2025-11-17,In Transit
SHP0030410,ORD0030410,DHL,GKJ73022211,2026-04-30,Delivered
SHP0030411,ORD0030411,DHL,QVI34509673,2026-04-28,Pending
SHP0030412,ORD0030412,UPS,OwX48848599,2023-10-20,Delivered
SHP0030413,ORD0030413,DHL,ouG89528671,2025-05-22,In Transit
SHP0030414,ORD0030414,DHL,jjB98672060,2024-11-24,Pending
SHP0030415,ORD0030415,FedEx,nwc33345915,2024-09-09,In Transit
SHP0030416,ORD0030416,FedEx,WPC86552560,2026-03-01,In Transit
SHP0030417,ORD0030417,UPS,Cpp50655457,2025-12-12,In Transit
SHP0030418,ORD0030418,USPS,VQi24381808,2023-12-14,Delivered
SHP0030419,ORD0030419,FedEx,WyT81623951,2025-11-16,In Transit
SHP0030420,ORD0030420,DHL,zjZ16513037,2025-04-05,In Transit
SHP0030421,ORD0030421,UPS,Acc91160969,2024-05-21,Delivered
SHP0030422,ORD0030422,UPS,HuN40786334,2024-07-22,Delivered
SHP0030423,ORD0030423,USPS,Fku21768616,2025-07-04,Delivered
SHP0030424,ORD0030424,USPS,ePI44533484,2025-08-08,Pending
SHP0030425,ORD0030425,UPS,xqY09073936,2023-11-26,In Transit
SHP0030426,ORD0030426,FedEx,EJC93042525,2025-01-06,Delivered
SHP0030427,ORD0030427,FedEx,bSB51840169,2025-08-30,Pending
SHP0030428,ORD0030428,UPS,mJV45863484,2026-01-30,Delivered
SHP0030429,ORD0030429,USPS,CSg27429491,2026-05-04,In Transit
