request_id,account_id,contact_id,product_id,order_id,issue_type,status,service_request_date
SR0008675,ACC007910,CON007910,PROD001545,ORD0013016,Warranty,Closed,2025-12-30
SR0008676,ACC008939,CON008939,PROD001690,ORD0029642,Technical Issue,Closed,2025-10-05
SR0008677,ACC001380,CON001380,PROD001115,ORD0022807,Warranty,Closed,2024-10-15
SR0008678,ACC001705,CON001705,PROD000873,ORD0020356,Warranty,Closed,2025-06-18
SR0008679,ACC006536,CON006536,PROD000746,ORD0014589,Refund,Open,2026-01-02
SR0008680,ACC005264,CON005264,PROD001309,ORD0022570,Refund,Open,2024-05-30
SR0008681,ACC004100,CON004100,PROD000867,ORD0008640,Warranty,Closed,2024-02-05
SR0008682,ACC001831,CON001831,PROD001043,ORD0021514,Technical Issue,Open,2025-12-05
SR0008683,ACC007806,CON007806,PROD001010,ORD0040006,Technical Issue,Closed,2025-07-09
SR0008684,ACC005808,CON005808,PROD000231,ORD0024531,Return,Open,2024-08-13
SR0008685,ACC002987,CON002987,PROD001684,ORD0002811,Return,In Progress,2024-11-07
SR0008686,ACC004601,CON004601,PROD001105,ORD0017290,Warranty,In Progress,2024-04-17
SR0008687,ACC005106,CON005106,PROD001195,ORD0006007,Refund,Closed,2026-03-12
SR0008688,ACC009744,CON009744,PROD000765,ORD0003947,Warranty,In Progress,2024-04-20
SR0008689,ACC000399,CON000399,PROD000300,ORD0041234,Return,In Progress,2025-08-06
SR0008690,ACC002139,CON002139,PROD000914,ORD0021325,Technical Issue,Open,2024-01-26
SR0008691,ACC005349,CON005349,PROD000893,ORD0040803,Warranty,Closed,2024-10-10
SR0008692,ACC009575,CON009575,PROD000487,ORD0031395,Warranty,In Progress,2025-01-09
SR0008693,ACC000907,CON000907,PROD001866,ORD0005785,Refund,Open,2024-06-19
SR0008694,ACC007228,CON007228,PROD001196,ORD0016419,Return,Open,2025-04-29
SR0008695,ACC009715,CON009715,PROD000116,ORD0048666,Warranty,In Progress,2024-05-07
SR0008696,ACC001302,CON001302,PROD001054,ORD0010658,Technical Issue,Open,2024-01-13
SR0008697,ACC006325,CON006325,PROD001363,ORD0005826,Warranty,In Progress,2025-12-14
SR0008698,ACC007908,CON007908,PROD001697,ORD0034115,Technical Issue,Closed,2025-09-14
SR0008699,ACC007357,CON007357,PROD000518,ORD0048200,Warranty,In Progress,2025-01-03
SR0008700,ACC003386,CON003386,PROD001453,ORD0013537,Refund,Open,2025-02-04
SR0008701,ACC006542,CON006542,PROD000199,ORD0049583,Refund,In Progress,2024-06-26
SR0008702,ACC002393,CON002393,PROD000416,ORD0021665,Refund,In Progress,2025-11-12
SR0008703,ACC003971,CON003971,PROD000198,ORD0045533,Technical Issue,Open,2023-09-24
SR0008704,ACC008804,CON008804,PROD001171,ORD0037794,Refund,Closed,2025-09-08
SR0008705,ACC003908,CON003908,PROD001432,ORD0043744,Refund,In Progress,2025-10-16
SR0008706,ACC002690,CON002690,PROD001444,ORD0028258,Warranty,Open,2023-09-28
SR0008707,ACC003014,CON003014,PROD001248,ORD0012810,Refund,Closed,2025-01-01
SR0008708,ACC005497,CON005497,PROD001506,ORD0047713,Return,In Progress,2023-07-20
SR0008709,ACC006788,CON006788,PROD000929,ORD0040515,Technical Issue,In Progress,2025-05-20
SR0008710,ACC003040,CON003040,PROD001101,ORD0016360,Technical Issue,Closed,2024-03-28
SR0008711,ACC004258,CON004258,PROD001878,ORD0008990,Technical Issue,Closed,2024-05-22
SR0008712,ACC003095,CON003095,PROD001682,ORD0028731,Refund,Open,2025-10-04
SR0008713,ACC001414,CON001414,PROD001781,ORD0022043,Warranty,Closed,2024-09-28
SR0008714,ACC001574,CON001574,PROD001786,ORD0047916,Technical Issue,Open,2023-12-25
SR0008715,ACC000869,CON000869,PROD000289,ORD0005443,Technical Issue,In Progress,2023-11-24
SR0008716,ACC002858,CON002858,PROD001964,ORD0028401,Return,Closed,2025-02-17
SR0008717,ACC008712,CON008712,PROD000669,ORD0045553,Warranty,Closed,2026-05-06
SR0008718,ACC007058,CON007058,PROD000667,ORD0042727,Refund,Closed,2025-09-17
SR0008719,ACC002540,CON002540,PROD001366,ORD0001532,Return,Open,2024-09-18
SR0008720,ACC009486,CON009486,PROD001545,ORD0009726,Technical Issue,In Progress,2026-05-15
SR0008721,ACC008623,CON008623,PROD001063,ORD0038652,Return,In Progress,2024-01-20
SR0008722,ACC009351,CON009351,PROD000010,ORD0008469,Technical Issue,Open,2025-08-28
SR0008723,ACC003317,CON003317,PROD001947,ORD0047881,Warranty,Closed,2025-11-02
SR0008724,ACC004781,CON004781,PROD001138,ORD0002978,Warranty,Open,2025-04-02
SR0008725,ACC002017,CON002017,PROD001154,ORD0040083,Technical Issue,Closed,2023-08-16
SR0008726,ACC004878,CON004878,PROD000788,ORD0015808,Refund,Open,2024-03-21
SR0008727,ACC007784,CON007784,PROD000866,ORD0016665,Warranty,In Progress,2025-01-18
SR0008728,ACC003568,CON003568,PROD001767,ORD0031570,Technical Issue,Closed,2024-12-02
SR0008729,ACC004035,CON004035,PROD000083,ORD0016756,Return,Closed,2024-04-07
SR0008730,ACC009621,CON009621,PROD001589,ORD0049755,Technical Issue,Open,2025-05-30
SR0008731,ACC006316,CON006316,PROD001247,ORD0038067,Technical Issue,Closed,2023-08-21
SR0008732,ACC008862,CON008862,PROD001742,ORD0026879,Refund,Closed,2024-10-22
SR0008733,ACC004825,CON004825,PROD001362,ORD0013943,Warranty,Closed,2025-01-16
SR0008734,ACC000386,CON000386,PROD001361,ORD0021937,Refund,Closed,2024-04-11
SR0008735,ACC001145,CON001145,PROD000873,ORD0002270,Warranty,In Progress,2024-09-25
SR0008736,ACC004461,CON004461,PROD000881,ORD0003164,Return,Open,2024-04-22
SR0008737,ACC007535,CON007535,PROD001714,ORD0012092,Return,Open,2025-08-14
SR0008738,ACC003474,CON003474,PROD000058,ORD0003176,Warranty,In Progress,2023-10-13
SR0008739,ACC000065,CON000065,PROD001302,ORD0022308,Refund,Closed,2025-07-17
SR0008740,ACC001856,CON001856,PROD001627,ORD0036729,Return,In Progress,2026-05-30
SR0008741,ACC002697,CON002697,PROD000227,ORD0036102,Return,Closed,2024-05-26
SR0008742,ACC002674,CON002674,PROD000649,ORD0001935,Technical Issue,Closed,2024-02-20
SR0008743,ACC006085,CON006085,PROD001749,ORD0046063,Return,Open,2026-03-01
SR0008744,ACC008316,CON008316,PROD000615,ORD0019672,Return,In Progress,2025-06-29
SR0008745,ACC007194,CON007194,PROD001236,ORD0011958,Refund,In Progress,2026-03-11
SR0008746,ACC003116,CON003116,PROD001828,ORD0019027,Warranty,In Progress,2026-02-08
SR0008747,ACC003949,CON003949,PROD000920,ORD0022428,Refund,Closed,2025-07-09
SR0008748,ACC008836,CON008836,PROD001310,ORD0047804,Refund,Closed,2025-10-06
SR0008749,ACC005672,CON005672,PROD001077,ORD0034440,Refund,In Progress,2025-08-02
SR0008750,ACC007175,CON007175,PROD001500,ORD0012215,Technical Issue,In Progress,2025-06-18
SR0008751,ACC007292,CON007292,PROD001252,ORD0048066,Refund,In Progress,2024-10-14
SR0008752,ACC007649,CON007649,PROD000585,ORD0002326,Warranty,Open,2025-10-10
SR0008753,ACC007280,CON007280,PROD000420,ORD0008061,Refund,Open,2024-07-01
SR0008754,ACC002643,CON002643,PROD000302,ORD0040687,Refund,Open,2023-08-10
SR0008755,ACC004586,CON004586,PROD001176,ORD0014711,Technical Issue,Open,2025-08-28
SR0008756,ACC001683,CON001683,PROD001649,ORD0020150,Technical Issue,In Progress,2024-02-27
SR0008757,ACC000125,CON000125,PROD000568,ORD0018917,Refund,In Progress,2024-04-01
SR0008758,ACC003915,CON003915,PROD000371,ORD0003064,Return,Closed,2024-01-29
SR0008759,ACC009482,CON009482,PROD001981,ORD0032588,Return,Closed,2026-03-28
SR0008760,ACC008719,CON008719,PROD001036,ORD0045354,Return,Closed,2025-02-09
SR0008761,ACC009288,CON009288,PROD000059,ORD0045655,Return,Open,2023-11-21
SR0008762,ACC006605,CON006605,PROD001325,ORD0017207,Refund,In Progress,2025-11-23
SR0008763,ACC000460,CON000460,PROD001259,ORD0021330,Warranty,Closed,2026-03-27
SR0008764,ACC001387,CON001387,PROD000487,ORD0048413,Return,Closed,2026-02-13
SR0008765,ACC002790,CON002790,PROD000758,ORD0049731,Warranty,Closed,2025-05-06
SR0008766,ACC002158,CON002158,PROD000538,ORD0000573,Warranty,In Progress,2025-08-22
SR0008767,ACC001962,CON001962,PROD000028,ORD0002949,Return,Closed,2026-05-17
SR0008768,ACC009307,CON009307,PROD000212,ORD0042454,Refund,In Progress,2025-06-30
SR0008769,ACC000607,CON000607,PROD001084,ORD0000120,Refund,Open,2026-04-13
SR0008770,ACC000375,CON000375,PROD000870,ORD0049256,Warranty,Closed,2024-06-15
SR0008771,ACC005444,CON005444,PROD001214,ORD0009781,Technical Issue,Closed,2026-03-22
SR0008772,ACC006609,CON006609,PROD001644,ORD0013393,Refund,In Progress,2025-06-05
SR0008773,ACC000609,CON000609,PROD001170,ORD0025402,Refund,Open,2024-08-29
SR0008774,ACC003215,CON003215,PROD001361,ORD0014111,Refund,In Progress,2025-01-04
SR0008775,ACC008840,CON008840,PROD000904,ORD0009890,Technical Issue,Open,2024-08-10
SR0008776,ACC008907,CON008907,PROD001365,ORD0029532,Technical Issue,In Progress,2024-06-21
SR0008777,ACC001411,CON001411,PROD001542,ORD0046104,Return,Closed,2024-09-29
SR0008778,ACC004266,CON004266,PROD000768,ORD0027912,Technical Issue,Closed,2025-06-01
SR0008779,ACC001603,CON001603,PROD000011,ORD0039450,Warranty,In Progress,2024-03-08
SR0008780,ACC004091,CON004091,PROD000922,ORD0016736,Return,In Progress,2026-04-30
SR0008781,ACC000164,CON000164,PROD001852,ORD0045629,Technical Issue,Open,2024-01-30
SR0008782,ACC000426,CON000426,PROD000904,ORD0006518,Return,Open,2026-01-14
SR0008783,ACC009843,CON009843,PROD001937,ORD0044074,Warranty,Open,2024-01-06
SR0008784,ACC003807,CON003807,PROD001798,ORD0044540,Refund,Closed,2026-04-20
SR0008785,ACC006627,CON006627,PROD000510,ORD0011682,Technical Issue,Closed,2025-08-27
SR0008786,ACC001238,CON001238,PROD001772,ORD0026440,Refund,Closed,2025-03-06
SR0008787,ACC009109,CON009109,PROD000145,ORD0036711,Technical Issue,Open,2026-01-31
SR0008788,ACC000262,CON000262,PROD001305,ORD0020640,Warranty,Closed,2026-06-27
SR0008789,ACC001069,CON001069,PROD001617,ORD0043795,Warranty,Open,2026-01-19
SR0008790,ACC007411,CON007411,PROD001581,ORD0016241,Warranty,Closed,2024-04-08
SR0008791,ACC009231,CON009231,PROD000721,ORD0042391,Warranty,Closed,2023-06-30
SR0008792,ACC009692,CON009692,PROD001559,ORD0004503,Refund,Closed,2025-08-19
SR0008793,ACC001522,CON001522,PROD000884,ORD0022897,Technical Issue,Closed,2024-12-27
SR0008794,ACC006937,CON006937,PROD001288,ORD0009736,Refund,Open,2026-02-20
SR0008795,ACC003033,CON003033,PROD000591,ORD0009611,Technical Issue,Open,2024-12-21
SR0008796,ACC006376,CON006376,PROD000551,ORD0017048,Return,Closed,2023-10-24
SR0008797,ACC002168,CON002168,PROD000750,ORD0013265,Technical Issue,In Progress,2025-03-13
SR0008798,ACC005313,CON005313,PROD000465,ORD0002516,Return,Open,2024-06-21
SR0008799,ACC006678,CON006678,PROD000054,ORD0025060,Technical Issue,Open,2023-10-16
SR0008800,ACC006664,CON006664,PROD000865,ORD0037355,Return,Closed,2024-02-14
SR0008801,ACC001852,CON001852,PROD000680,ORD0035596,Warranty,Open,2026-03-29
SR0008802,ACC006763,CON006763,PROD000398,ORD0033589,Refund,In Progress,2025-10-09
SR0008803,ACC006596,CON006596,PROD001160,ORD0022871,Warranty,In Progress,2023-10-08
SR0008804,ACC001242,CON001242,PROD001206,ORD0046529,Technical Issue,In Progress,2025-12-03
SR0008805,ACC007476,CON007476,PROD001829,ORD0043211,Return,In Progress,2024-10-27
SR0008806,ACC006186,CON006186,PROD001042,ORD0013609,Warranty,In Progress,2024-04-09
SR0008807,ACC004774,CON004774,PROD001740,ORD0044319,Return,Closed,2024-09-13
SR0008808,ACC006662,CON006662,PROD000643,ORD0029716,Warranty,In Progress,2024-02-06
SR0008809,ACC004475,CON004475,PROD001851,ORD0030810,Refund,Open,2024-07-16
SR0008810,ACC004213,CON004213,PROD000740,ORD0045045,Return,Open,2023-06-17
SR0008811,ACC005692,CON005692,PROD000094,ORD0014515,Return,Open,2025-08-12
SR0008812,ACC002601,CON002601,PROD000636,ORD0015807,Return,Closed,2025-02-15
SR0008813,ACC004255,CON004255,PROD001552,ORD0035803,Refund,Open,2024-10-04
SR0008814,ACC003584,CON003584,PROD000165,ORD0048449,Warranty,Closed,2024-02-27
SR0008815,ACC008947,CON008947,PROD000508,ORD0033330,Return,In Progress,2024-11-29
SR0008816,ACC001893,CON001893,PROD001319,ORD0043842,Warranty,Open,2023-07-01
SR0008817,ACC004680,CON004680,PROD001636,ORD0025577,Refund,Open,2024-11-30
SR0008818,ACC003562,CON003562,PROD001936,ORD0006296,Warranty,In Progress,2025-05-28
SR0008819,ACC003847,CON003847,PROD001482,ORD0046005,Return,In Progress,2024-12-04
SR0008820,ACC000468,CON000468,PROD000945,ORD0013020,Warranty,Open,2025-10-21
SR0008821,ACC003463,CON003463,PROD001758,ORD0034855,Refund,In Progress,2025-12-30
SR0008822,ACC003739,CON003739,PROD000540,ORD0019595,Warranty,In Progress,2023-09-28
SR0008823,ACC002750,CON002750,PROD001558,ORD0007711,Warranty,Closed,2023-11-23
SR0008824,ACC002107,CON002107,PROD000346,ORD0033548,Warranty,In Progress,2023-12-19
SR0008825,ACC001164,CON001164,PROD000180,ORD0006374,Return,In Progress,2024-01-21
SR0008826,ACC000549,CON000549,PROD001580,ORD0038773,Refund,Open,2024-11-24
SR0008827,ACC004452,CON004452,PROD000880,ORD0020668,Refund,Open,2026-05-05
SR0008828,ACC003019,CON003019,PROD001971,ORD0025272,Return,Open,2023-10-15
SR0008829,ACC009448,CON009448,PROD000148,ORD0032495,Warranty,Closed,2023-06-29
SR0008830,ACC002882,CON002882,PROD001143,ORD0012933,Return,Closed,2025-10-05
SR0008831,ACC000708,CON000708,PROD001710,ORD0017669,Refund,Closed,2024-10-24
SR0008832,ACC002587,CON002587,PROD001973,ORD0020193,Warranty,In Progress,2025-05-08
SR0008833,ACC006586,CON006586,PROD000442,ORD0018913,Refund,Closed,2024-12-04
SR0008834,ACC000832,CON000832,PROD000335,ORD0006069,Technical Issue,In Progress,2025-02-20
SR0008835,ACC008087,CON008087,PROD000633,ORD0013435,Warranty,Closed,2026-01-17
SR0008836,ACC007200,CON007200,PROD000340,ORD0012600,Technical Issue,Open,2024-06-20
SR0008837,ACC001541,CON001541,PROD000355,ORD0023467,Return,Open,2026-06-27
SR0008838,ACC003658,CON003658,PROD000203,ORD0024053,Technical Issue,Closed,2024-10-26
SR0008839,ACC003612,CON003612,PROD001458,ORD0013882,Refund,Open,2024-02-28
SR0008840,ACC009693,CON009693,PROD001089,ORD0020522,Warranty,Open,2025-05-29
SR0008841,ACC002397,CON002397,PROD000098,ORD0049451,Return,Open,2024-05-14
SR0008842,ACC007742,CON007742,PROD001504,ORD0023721,Return,Open,2024-04-16
SR0008843,ACC006477,CON006477,PROD000321,ORD0026676,Refund,In Progress,2024-03-31
SR0008844,ACC006530,CON006530,PROD001951,ORD0044943,Technical Issue,Closed,2025-08-24
SR0008845,ACC005165,CON005165,PROD000720,ORD0043074,Warranty,Open,2024-11-21
SR0008846,ACC002979,CON002979,PROD001007,ORD0022120,Return,In Progress,2026-01-15
SR0008847,ACC004579,CON004579,PROD001720,ORD0004776,Warranty,Closed,2025-10-26
SR0008848,ACC007790,CON007790,PROD000863,ORD0046886,Warranty,In Progress,2025-10-01
SR0008849,ACC003928,CON003928,PROD000315,ORD0014502,Return,In Progress,2025-11-14
SR0008850,ACC008763,CON008763,PROD000029,ORD0044887,Technical Issue,Open,2025-10-06
SR0008851,ACC009687,CON009687,PROD001241,ORD0028425,Technical Issue,In Progress,2026-06-08
SR0008852,ACC001842,CON001842,PROD001431,ORD0029629,Warranty,In Progress,2023-10-03
SR0008853,ACC001187,CON001187,PROD001449,ORD0035688,Return,In Progress,2026-05-05
SR0008854,ACC007972,CON007972,PROD001653,ORD0026644,Technical Issue,In Progress,2024-11-07
SR0008855,ACC003403,CON003403,PROD000481,ORD0024104,Technical Issue,Closed,2025-07-29
SR0008856,ACC001104,CON001104,PROD000342,ORD0037879,Warranty,Closed,2024-05-01
SR0008857,ACC005410,CON005410,PROD001915,ORD0006926,Technical Issue,In Progress,2024-02-23
SR0008858,ACC000291,CON000291,PROD000317,ORD0000195,Warranty,Closed,2026-02-11
SR0008859,ACC008503,CON008503,PROD000856,ORD0013454,Return,In Progress,2024-10-23
SR0008860,ACC004026,CON004026,PROD001986,ORD0029311,Refund,Open,2024-01-01
SR0008861,ACC005839,CON005839,PROD000266,ORD0023633,Warranty,Closed,2023-07-28
SR0008862,ACC003642,CON003642,PROD000261,ORD0020861,Refund,Open,2023-12-10
SR0008863,ACC006058,CON006058,PROD001768,ORD0029712,Refund,In Progress,2024-10-20
SR0008864,ACC009389,CON009389,PROD001968,ORD0022013,Return,Closed,2025-06-04
SR0008865,ACC002316,CON002316,PROD001294,ORD0038209,Refund,Open,2023-07-24
SR0008866,ACC003141,CON003141,PROD000401,ORD0021965,Technical Issue,In Progress,2024-04-12
SR0008867,ACC000567,CON000567,PROD000278,ORD0039614,Warranty,In Progress,2025-04-22
SR0008868,ACC003156,CON003156,PROD000719,ORD0003316,Refund,In Progress,2025-08-06
SR0008869,ACC000754,CON000754,PROD000510,ORD0033390,Warranty,In Progress,2025-04-23
SR0008870,ACC004977,CON004977,PROD000053,ORD0044226,Technical Issue,Closed,2025-04-23
SR0008871,ACC006324,CON006324,PROD000666,ORD0042992,Technical Issue,Closed,2024-12-12
SR0008872,ACC007031,CON007031,PROD001294,ORD0037454,Return,Open,2026-06-27
SR0008873,ACC009372,CON009372,PROD000014,ORD0026886,Return,Open,2025-02-27
SR0008874,ACC009076,CON009076,PROD000186,ORD0021010,Technical Issue,Open,2026-05-18
SR0008875,ACC000140,CON000140,PROD000536,ORD0015743,Refund,Open,2024-09-03
SR0008876,ACC007848,CON007848,PROD000366,ORD0032960,Return,Open,2025-12-03
SR0008877,ACC009788,CON009788,PROD001416,ORD0006810,Refund,In Progress,2026-02-08
SR0008878,ACC000721,CON000721,PROD001481,ORD0043857,Warranty,Closed,2025-09-27
SR0008879,ACC007380,CON007380,PROD000978,ORD0027880,Technical Issue,Open,2025-05-28
SR0008880,ACC001594,CON001594,PROD001933,ORD0046294,Warranty,Open,2025-07-06
SR0008881,ACC003532,CON003532,PROD001356,ORD0024992,Technical Issue,Closed,2024-06-25
SR0008882,ACC007838,CON007838,PROD000048,ORD0020110,Technical Issue,In Progress,2024-08-17
SR0008883,ACC000731,CON000731,PROD001720,ORD0026683,Technical Issue,Open,2023-11-21
SR0008884,ACC009046,CON009046,PROD000574,ORD0016808,Return,Closed,2024-04-25
SR0008885,ACC008023,CON008023,PROD001488,ORD0011799,Warranty,Closed,2026-05-05
SR0008886,ACC005406,CON005406,PROD001315,ORD0008770,Refund,Closed,2025-06-30
SR0008887,ACC008072,CON008072,PROD000572,ORD0013571,Warranty,In Progress,2024-04-21
SR0008888,ACC008169,CON008169,PROD001169,ORD0012787,Refund,Closed,2023-10-10
SR0008889,ACC001895,CON001895,PROD000199,ORD0012427,Refund,In Progress,2024-03-24
SR0008890,ACC008261,CON008261,PROD001431,ORD0045617,Refund,Closed,2025-09-12
SR0008891,ACC009800,CON009800,PROD000100,ORD0030396,Warranty,Closed,2023-08-14
SR0008892,ACC001871,CON001871,PROD001887,ORD0048390,Warranty,In Progress,2025-09-20
SR0008893,ACC007463,CON007463,PROD000222,ORD0003485,Return,Closed,2024-05-06
SR0008894,ACC009678,CON009678,PROD001274,ORD0023265,Technical Issue,In Progress,2025-10-08
SR0008895,ACC004715,CON004715,PROD001783,ORD0006554,Warranty,Open,2024-07-08
SR0008896,ACC008174,CON008174,PROD000896,ORD0048400,Technical Issue,Closed,2023-07-26
SR0008897,ACC007321,CON007321,PROD000741,ORD0005283,Technical Issue,Open,2023-06-30
SR0008898,ACC009235,CON009235,PROD000614,ORD0025339,Technical Issue,In Progress,2025-05-05
SR0008899,ACC007238,CON007238,PROD001088,ORD0046704,Technical Issue,In Progress,2023-10-25
SR0008900,ACC006309,CON006309,PROD000345,ORD0001412,Refund,In Progress,2025-01-29
SR0008901,ACC008565,CON008565,PROD000936,ORD0038604,Technical Issue,Open,2023-07-26
SR0008902,ACC000034,CON000034,PROD001847,ORD0009067,Warranty,Closed,2026-01-29
SR0008903,ACC007963,CON007963,PROD000451,ORD0018251,Warranty,In Progress,2024-08-14
SR0008904,ACC007072,CON007072,PROD000714,ORD0024768,Warranty,Closed,2025-11-11
SR0008905,ACC003652,CON003652,PROD001780,ORD0045405,Technical Issue,In Progress,2026-06-04
SR0008906,ACC009823,CON009823,PROD000658,ORD0042403,Refund,Open,2023-08-24
SR0008907,ACC003443,CON003443,PROD000180,ORD0002538,Return,Closed,2023-08-06
SR0008908,ACC004500,CON004500,PROD000819,ORD0017547,Return,Open,2024-04-28
SR0008909,ACC009368,CON009368,PROD000542,ORD0040149,Return,In Progress,2024-01-30
SR0008910,ACC009706,CON009706,PROD000758,ORD0031240,Technical Issue,Open,2025-04-17
SR0008911,ACC003855,CON003855,PROD000294,ORD0018191,Return,Closed,2024-09-08
SR0008912,ACC007881,CON007881,PROD000508,ORD0008472,Warranty,Closed,2024-10-15
SR0008913,ACC001628,CON001628,PROD001386,ORD0010627,Refund,In Progress,2026-05-08
SR0008914,ACC009550,CON009550,PROD000314,ORD0034114,Return,Closed,2026-02-21
SR0008915,ACC004755,CON004755,PROD000803,ORD0026684,Return,Closed,2026-02-04
SR0008916,ACC001093,CON001093,PROD000368,ORD0017934,Warranty,In Progress,2026-05-04
SR0008917,ACC003014,CON003014,PROD000014,ORD0012810,Refund,Closed,2024-12-23
SR0008918,ACC003898,CON003898,PROD000458,ORD0036498,Refund,Closed,2025-01-04
SR0008919,ACC002502,CON002502,PROD001061,ORD0005463,Return,Open,2025-10-12
SR0008920,ACC003914,CON003914,PROD001544,ORD0011170,Return,Open,2023-10-19
SR0008921,ACC001725,CON001725,PROD001531,ORD0035408,Return,Closed,2026-05-22
SR0008922,ACC000466,CON000466,PROD000604,ORD0007793,Technical Issue,Closed,2025-04-01
SR0008923,ACC004623,CON004623,PROD001888,ORD0046753,Warranty,In Progress,2026-02-08
SR0008924,ACC008440,CON008440,PROD001792,ORD0026771,Refund,Open,2025-06-29
SR0008925,ACC005923,CON005923,PROD000320,ORD0004582,Return,Open,2026-02-11
SR0008926,ACC007257,CON007257,PROD000210,ORD0027901,Return,Closed,2024-12-24
SR0008927,ACC003829,CON003829,PROD000769,ORD0041222,Refund,Open,2023-07-20
